AATS2i,BIC3,ETA_BetaP_s,GATS6m,IC2,JGI3,MDEN-22,MLFER_BO,WTPT-5,maxHother,maxaaN,maxssNH,nT6HeteroRing
-0.778243772,-0.442879483,-1.219875122,-2.549653846,-0.855366664,-0.022930199,0.675743748,-0.952774536,-0.467791619,0.658868584,-1.590732133,-0.690328745,-0.443869406
-0.879890566,-1.041477601,-1.572133938,-2.549653846,-0.705348775,-0.022930199,0.675743748,-0.952774536,-0.467791619,0.36381939,-1.590732133,-0.690328745,-0.443869406
-0.778243772,-0.442879483,-1.219875122,-2.549653846,-0.753638272,-0.614988338,0.675743748,-0.952774536,-0.467565054,0.60726532,-1.590732133,-0.690328745,-0.443869406
-0.879890566,-0.586347431,-1.572133938,-2.549653846,-0.609978408,-0.614988338,0.675743748,-0.952774536,-0.467565054,0.374140038,-1.590732133,-0.690328745,-0.443869406
-0.820047077,-1.163863979,-1.030050987,-2.549653846,-1.119373674,-1.810709825,0.675743748,-0.973395073,-0.46088221,0.657775804,-1.590732133,-0.690328745,-0.443869406
-0.820047077,-0.490733613,-1.030050987,-2.549653846,-1.119373674,-1.140444047,0.675743748,-0.973395073,-0.461319155,0.746290562,-1.590732133,-0.690328745,-0.443869406
-0.820047077,-0.490733613,-1.030050987,-2.549653846,-1.010378971,-1.038238397,0.675743748,-0.973395073,-0.460979309,0.694687311,-1.590732133,-0.690328745,-0.443869406
-0.989461918,-1.160657787,-1.572133938,-2.549653846,-0.928990183,-1.150890451,0.675743748,-0.940402214,-0.45770066,0.348765857,-1.590732133,-0.690328745,-0.443869406
-0.519632127,-0.473351898,-0.298524309,-0.265812,-0.783289728,-1.150890451,0.675743748,-1.028039496,-0.46705329,0.386984405,0.296652574,0.931110582,-0.443869406
-0.784402349,-0.671887097,-0.444981808,-0.171010548,-1.264347999,-0.9524082,0.675743748,-1.261051566,-0.467716331,0.475938084,0.171067015,0.817305783,-0.443869406
-1.190985501,-0.671887097,-0.825390897,-2.065978858,-1.264347999,-0.9524082,0.675743748,-1.261051566,-0.467716331,0.281278467,0.334583,0.977945213,-0.443869406
-1.186935439,-1.030180939,-0.664477852,0.066721197,-0.945503288,-1.150890451,0.675743748,-1.132173209,-0.067577137,0.428079965,0.242287373,0.87770177,-0.443869406
-0.784402349,-0.671887097,-0.444981808,0.101871674,-1.264347999,-0.9524082,0.675743748,-1.261051566,-0.467757719,0.475938084,0.145991411,0.696624748,-0.443869406
-0.50718378,-1.034339507,-0.298524309,-0.292212239,-1.117752523,-0.972256414,0.675743748,-1.273423888,-0.467500321,0.633297654,0.037805489,0.57876054,-0.443869406
-0.913766908,-0.364188775,-0.664477852,-2.052329302,-0.790768409,-0.972256414,0.675743748,-1.273423888,-0.467500321,0.438638037,0.201321474,0.739399971,-0.443869406
-0.913413107,-0.733443809,-0.51535749,-0.073574165,-0.54921448,-1.160341993,0.675743748,-1.144545531,-0.067361036,0.585439535,0.10902585,0.639156527,-0.443869406
-2.184479361,-0.134206943,-0.867616306,1.020837502,-1.076876842,1.508771903,-1.584843434,-2.384870837,-1.446018732,-1.24809877,-1.70372416,-2.058507018,0.706908392
1.141340755,0.020675942,0.684452776,-0.16924934,0.343803806,-0.083580142,-0.577866323,0.748419774,0.621675825,0.046153786,-0.095887723,0.679077565,-0.443869406
1.108488969,0.172534826,0.765479912,0.096196794,0.655571554,0.130222336,-0.577866323,0.702023566,0.621751938,-0.151289057,0.01599738,0.532307315,-0.443869406
-1.117409057,-0.651711052,-1.924392755,1.932167778,-1.945825187,1.365864672,-1.31843068,-1.620879938,-1.527938995,-0.851419035,-1.70372416,-2.058507018,-0.443869406
-0.690030413,-0.160989988,-1.646313711,1.177555764,-1.401496101,1.164736008,-1.31843068,-1.684803603,-1.527806847,-0.319611881,-1.70372416,-2.058507018,-0.443869406
-1.187903521,-0.160989988,-1.646313711,0.588410159,-1.401496101,1.164736008,-1.31843068,-1.684803603,-1.527806847,-0.885999292,-1.70372416,-2.058507018,-0.443869406
-1.316846062,-0.160989988,-2.146932071,0.29154517,-1.401496101,1.164736008,-1.31843068,-1.684803603,-1.527806847,-0.888719082,-1.70372416,-2.058507018,-0.443869406
-0.852302065,-0.769478647,-2.146932071,2.564966921,-1.242578097,1.164736008,-1.31843068,-1.63325226,-1.527806847,-0.88289095,-1.70372416,-2.058507018,-0.443869406
-1.906577199,-0.849629699,-2.260674389,-1.618851443,-1.592820782,2.180393013,-1.584843434,-0.484688344,-1.992811352,-1.105176638,-1.70372416,-2.058507018,-1.594647204
-2.527203832,-1.10120115,-2.436423388,-1.043427112,-1.753880222,2.498525315,-1.584843434,-0.287762215,-1.600898819,-1.372687908,-1.70372416,-2.058507018,-1.594647204
1.046177971,1.203498409,0.598099913,1.165754909,0.221805426,0.846084209,-0.316131775,-0.462005753,-0.409515508,0.741715616,0.004703327,0.393604338,-0.443869406
-0.094217395,0.807417929,-0.207226128,-1.815274645,-0.586907004,-0.022376977,0.216491984,-0.414578518,-0.478035457,0.526104302,0.068812595,0.581911296,-0.443869406
-1.917505183,0.84178331,0.079602325,-0.752178113,-0.441779312,0.517205169,-0.022817038,-0.363027175,-0.462660221,0.468254455,0.284537271,0.418621356,-0.443869406
-2.362961836,0.950011041,-0.576222944,-0.181949792,-0.479480872,0.480115941,-0.022817038,-0.257862436,-0.460986278,0.416044111,0.335545108,0.538153677,-0.443869406
-1.878218977,1.059227814,-0.239180491,0.668402229,-0.13167345,-0.104653471,-0.022817038,-0.080525817,-0.460514623,0.422819309,0.472302588,0.847047251,-0.443869406
-2.202424295,0.529927102,-0.037563674,-0.912347667,-0.926909624,0.725669205,-0.022817038,-0.324879182,-0.463017814,0.27398339,0.39272319,0.74161599,-0.443869406
-1.870508882,-0.008331242,-0.037563674,-0.059292434,-1.011195161,0.076090792,-0.022817038,-0.342406638,-0.462828741,0.522286104,0.224102693,0.263415213,-0.443869406
-1.895655932,1.365802845,0.189160143,-0.622639508,0.042180703,0.732665714,-0.022817038,-0.054750146,-0.462399872,0.533820951,0.233939312,0.368703471,-0.443869406
-1.285957284,1.078482445,0.291109779,-0.761868668,0.13714797,0.510911992,-0.022817038,-0.142387428,-0.461025278,0.515198516,0.299027079,0.415769893,-0.443869406
-2.599790756,0.986923444,-0.576222944,-0.892386732,-0.574301139,0.517205169,-0.316131775,-0.552736116,-0.97135576,0.34076406,0.373644371,0.485643815,-0.443869406
-1.391084185,0.581982529,-0.867616306,-1.680780535,-0.669047363,-1.706640779,0.216491984,-0.325910208,-0.46512035,0.347828196,0.291262293,0.775049976,-0.443869406
-0.833815496,0.885992355,-0.716593898,-2.073995767,-0.620644945,-1.266287125,0.216491984,-0.413547491,-0.464009513,0.348134933,0.351286974,0.886931085,-0.443869406
-0.757405096,0.885992355,-0.376888581,-1.053847784,-0.620644945,-1.266287125,0.216491984,-0.413547491,-0.464009513,0.352384611,0.337772398,0.880425438,-0.443869406
-0.891703124,1.13108622,-0.322109673,-0.519648419,-0.547889987,0.112178526,-0.316131775,-0.376430524,-0.572650347,1.085806525,-0.162312301,0.38194027,-0.443869406
-0.60285602,1.134611856,-0.2772214,-0.596713179,-0.260206923,0.288106015,-0.090818933,-0.224869577,-0.50196102,1.180222267,-0.145670042,0.367565338,-0.443869406
-0.838210713,1.33861247,-0.444981808,-0.409233501,-0.034654577,0.0796996,-0.090818933,-0.18775261,-0.493989304,1.211694181,-0.145670042,0.359522643,-0.443869406
-0.465526959,1.390450075,-0.444981808,-0.528494337,0.590146337,0.054180484,-0.090818933,0.152486252,-0.486658875,1.312006602,-0.139898862,0.336850169,-0.443869406
-0.172403588,1.238031239,-0.239180491,-0.408769244,0.45984028,-0.387497062,-0.090818933,0.079283346,-0.48615571,1.188543303,-0.098026224,0.395095227,-0.443869406
-0.806471588,1.259986333,-0.339228082,-0.542118224,-0.034654577,0.261836237,-0.090818933,0.060724862,-0.10006409,1.271798601,-0.169594434,0.329166178,-0.443869406
-1.144699874,0.513459649,-0.263907082,-0.494639053,-0.236015108,-0.045060699,-0.090818933,-0.375399497,0.007828521,1.339651418,-0.125687448,0.337300839,-0.443869406
-0.330310202,0.815209187,0.606088504,-0.55008688,-0.318544669,0.144657453,1.344507153,0.877298131,0.912430747,1.214316836,-0.043473759,0.43817251,0.706908392
-1.095341319,-0.054686476,-0.645076989,-0.372774444,-0.747272289,-0.9524082,-0.090818933,-0.211466227,-0.477892135,1.046952307,0.015376732,0.746771639,-0.443869406
-0.969073532,0.071055469,-0.352161991,-0.311123083,-0.846064392,-0.487001537,-0.090818933,0.070004104,-0.485281612,1.258251805,-0.071285162,0.3991095,-0.443869406
-0.666063572,1.040586076,-0.400854354,-0.361737415,-0.135267573,0.464449879,-0.090818933,-0.25992449,-0.484541625,1.933315373,-0.198094653,0.261768961,-0.443869406
-1.169480881,0.588942909,-0.716593898,-0.219821817,-0.244033508,-0.515747155,-0.090818933,-0.150635643,-0.48523863,1.273162757,-0.094189801,0.372600363,-0.443869406
-0.610147122,0.595767703,-0.444981808,-0.218427486,0.277116534,-0.229577255,-0.090818933,0.10402799,-0.485005712,1.267354225,-0.043153621,0.410632742,-0.443869406
-0.409596027,0.782427339,-0.099189947,0.022170995,-0.175643498,0.382836132,-0.090818933,-0.069184522,-0.485230946,1.863377793,-0.194121625,0.265378499,-0.443869406
-0.271440248,0.466118375,-0.022347311,-0.155718835,-0.024190292,-0.229577255,-0.090818933,0.226720186,-0.485005712,1.313911849,-0.057970898,0.396076127,-0.443869406
1.059422954,-1.231379824,-0.339228082,0.057181481,-0.158981317,0.770014233,-1.052017926,0.713364861,0.092212951,-2.489209828,-1.70372416,-0.01309651,-1.594647204
-2.242550058,-2.513015176,-2.146932071,2.564966921,-2.866796663,-2.574784939,-0.519192417,-1.987925498,-1.491516976,-1.976885563,-0.313796896,-2.058507018,-1.594647204
-1.910387099,-0.994303174,-1.39600453,2.564966921,-2.180746889,-0.502515089,-0.519192417,-2.20031703,-0.996521365,-0.432600836,-0.601808866,-2.058507018,-1.594647204
-1.272613382,-0.972867406,-1.828149255,1.610312648,-1.718927222,-1.335684248,-0.519192417,-1.767285751,-1.489174039,-1.600096808,-0.206089803,-2.058507018,-1.594647204
-1.358353469,-1.205384109,-1.622347938,2.102421243,-2.122457868,-1.207599699,-0.519192417,-1.767285751,-1.48998964,-1.503520129,-0.266988936,-2.058507018,-1.594647204
-1.852945569,-0.908825131,-2.075415163,1.855262985,-1.558136229,-0.442025202,-0.519192417,-1.692020791,-1.491466828,-1.583486637,-0.425961573,-2.058507018,-1.594647204
-0.66171373,-2.295992173,-1.189442395,2.564966921,-1.869758191,-1.336567415,-0.519192417,-1.580669891,-1.489467331,-0.834280237,-0.244571818,-2.058507018,-1.594647204
-0.671322427,0.048451415,-0.163098673,-0.462370275,-0.640749789,0.881189885,0.675743748,-0.757910461,-0.052358535,-1.136954346,-0.083989809,-0.063058241,-0.443869406
-0.937740275,-0.587109971,-0.298524309,-0.228638172,-0.980406581,0.411521271,0.675743748,-0.737289923,-0.05180851,-2.067896535,0.198140227,0.647379826,-0.443869406
-1.380763051,0.031780228,-0.128101037,-0.703053814,-1.010243039,0.489626246,0.675743748,-0.683676527,-0.050477705,-1.115098851,0.010084642,-0.020791723,-0.443869406
-1.627921775,-0.548045016,-0.248310309,-0.503257366,-1.349475946,0.065892132,0.675743748,-0.66305599,-0.049927682,-1.980474557,0.274484211,0.689646343,-0.443869406
0.160427625,-0.036115753,0.506040914,-0.977703668,-0.29713682,0.602369533,0.675743748,-0.355809987,-0.051236159,-1.028344594,-0.088838163,-0.098430539,-0.443869406
-0.080915628,-0.595433305,0.40751496,-0.797039282,-0.593688782,0.176735324,0.675743748,-0.33518945,-0.050686136,-1.571021355,0.195455125,0.612007528,-0.443869406
-0.822724379,1.037530295,-0.362433036,-1.409530971,-0.864068104,-0.298584299,0.216491984,-0.647590587,-0.482197229,0.423118153,0.107943519,0.631935314,-0.443869406
-0.946601997,1.037530295,-0.362433036,-1.783694286,-0.864068104,-0.298584299,0.216491984,-0.647590587,-0.482197229,0.425580541,0.109864668,0.635634525,-0.443869406
-0.099385691,0.276706428,-1.132000623,-0.755952234,0.191656495,-0.068600378,-0.316131775,-0.181566449,-0.50572237,0.413970388,0.322635007,0.708921837,-0.443869406
-0.276286541,0.95535141,0.387353278,0.243397848,0.019497943,1.585329364,-1.478278333,-0.0990843,-0.350625927,-0.764341813,-1.70372416,1.260326299,-0.443869406
0.305632319,0.630158203,0.676844595,0.999862774,1.391261199,0.781003571,0.053298547,0.224658132,1.712287414,1.011669459,0.632930151,0.76909076,-0.443869406
0.170106086,-0.598766947,0.274752188,0.371518346,0.050915531,-1.024583554,0.619075557,0.387560375,0.540895793,0.586394494,0.238188527,0.516833058,0.706908392
0.205562195,-0.968311691,-1.079123759,-0.580516189,-0.933949035,1.948486475,-1.052017926,-0.440354189,-0.594504992,0.101492224,-1.70372416,-0.224160495,-0.443869406
-1.286615105,-0.272183319,-1.39600453,-0.531170609,-0.705971891,-0.81727135,-0.316131775,-0.844516716,-0.991745676,0.463143441,0.204143246,0.637537119,-0.443869406
-0.607805923,0.542767682,-1.39600453,-0.748704095,0.901285046,-0.910622469,-0.311106945,0.401994751,-0.504865777,0.475655806,0.263279603,0.638233666,-0.443869406
-0.4860962,0.034847204,-1.524582802,-0.318333204,0.405182586,-1.21705124,-0.311106945,-0.276420919,-0.519656003,0.408252458,0.314147195,0.765387355,-0.443869406
-0.501203128,-0.117310809,-0.895386169,-0.384267679,0.410358743,-0.822492494,-0.316131775,-0.181566449,-0.445064528,0.389630023,0.359672626,0.739386207,-0.443869406
-0.099385691,-0.195174271,-1.132000623,-0.628106407,0.117821373,-0.60787293,-0.316131775,-0.181566449,-0.505985023,0.421744228,0.301445221,0.695889028,-0.443869406
-0.32881511,0.319831388,-0.786208761,-0.027388785,0.578018699,-0.418559377,-0.316131775,-0.193938771,-0.445462684,0.546989593,0.2264111,0.594170877,-0.443869406
-0.227538766,0.417161213,-0.239180491,-0.260808661,0.78946384,0.1163425,-0.316131775,-0.144449482,-0.445643381,0.524250115,0.289955959,0.67503041,-0.443869406
-0.534142328,0.417161213,-0.753493579,0.769504725,0.78946384,0.1163425,-0.316131775,-0.120735864,-0.445643381,0.298409989,0.427180893,0.809841299,-0.443869406
-0.212444462,0.34829167,-0.239180491,0.81085906,1.028464119,0.1163425,0.059543302,0.17619987,0.05368611,0.39675972,0.761005128,0.762569949,-0.443869406
-0.238728849,0.015981529,-1.273893213,-0.01716256,0.627031659,-1.094181204,-0.422086422,-0.04340885,-0.520587459,0.505299365,0.244991808,0.721060376,-0.443869406
-0.60194827,0.599224126,-1.39600453,-0.862650871,0.999236435,-0.910622469,-0.311106945,0.393746536,-0.504865777,0.262346172,0.384115514,0.756943846,-0.443869406
-0.484099156,0.111418507,-1.524582802,-0.434429478,0.517946858,-1.21705124,-0.311106945,-0.284669134,-0.519656003,0.194942824,0.434983106,0.821414527,-0.443869406
-0.696299222,0.398877469,-1.010269714,-0.510528665,0.599202005,-1.275860766,-0.311106945,-0.284669134,-0.515024569,0.194942824,0.448934429,1.064485337,-0.443869406
0.051567806,0.273204682,0.56196105,-0.143912873,0.506560346,-0.877509263,-0.30241132,0.54015235,0.047325632,0.415544727,0.577360665,0.943781628,1.85768619
-0.851085888,-0.113721776,-1.39600453,-0.494720343,-0.975054255,2.223308054,-1.052017926,-0.440354189,-0.687387016,0.126079657,-1.70372416,-0.354895323,-0.443869406
0.405249676,0.688061667,0.676844595,0.960606976,1.332425368,0.781003571,0.869165792,0.480352792,2.20003973,0.883212674,0.649303579,0.81636211,-0.443869406
-0.298637792,-0.946408036,-0.444981808,1.361421821,-0.469683981,0.652342019,-0.316131775,-0.346530745,-0.393793106,1.011358579,0.175597845,0.524049666,-0.443869406
-0.466507475,0.88139716,0.302141642,0.153301867,-0.213812032,-0.375005255,-0.30241132,-0.155790777,-0.476905012,0.586140818,0.226137973,0.708080691,0.706908392
-1.458559359,-1.069936135,-1.242699667,1.985607841,-0.757370775,1.902682878,-1.371713231,-1.206407142,-0.911079685,-2.386694826,1.721692351,-0.041203349,-0.443869406
1.077239625,-0.420757406,-0.144839037,0.361989037,-1.180404351,2.498525315,-1.229626429,-1.221872545,-0.478195817,1.822700496,-1.70372416,-1.740482748,-1.594647204
1.049710574,-1.436775966,2.000668224,2.564966921,-2.201355787,2.498525315,-0.519192417,-1.715734409,-0.399707507,-2.355077159,-0.044333189,-2.058507018,-1.594647204
-0.919822708,-1.643233339,-0.55682208,0.929541453,-1.096273453,-0.158479079,1.030856233,-0.068153495,0.030790627,-0.969835524,-1.70372416,0.032407147,-0.443869406
-1.773293199,-0.511185907,-2.287683434,1.451337961,-0.484953065,0.536208858,-1.584843434,-0.690893715,-1.602070561,-1.8136929,-1.70372416,0.315032359,-1.594647204
-1.179153602,0.645350508,-1.39600453,0.756696097,-0.355882472,0.2101308,0.740670591,-1.762130617,-0.538780855,-1.518197837,-0.155783406,-1.055426474,-1.594647204
-2.216458101,-0.629509441,-1.39600453,-1.502068723,-2.032387672,2.421790306,-1.31843068,-0.987829449,-1.500189185,-1.472406529,-1.70372416,-0.989616736,-0.443869406
-0.825172404,-0.109646045,-2.436423388,-1.103875113,-1.040318824,-0.583798206,-0.519192417,-2.010608089,-1.509307434,-2.305659456,-1.70372416,-0.244304841,-1.594647204
-0.290935224,0.26568121,0.506040914,2.268674928,-0.618545613,1.659200512,-1.584843434,-0.978550207,-1.959455636,1.11528419,-1.70372416,-2.058507018,0.706908392
-0.700392086,1.24869292,-1.871515891,2.127859955,0.20690812,2.498525315,-0.519192417,-0.676459339,-0.564128015,-1.255184042,-1.70372416,-1.067650818,-1.594647204
-1.616037166,-1.534116002,0.40751496,-0.14652306,-1.024871002,0.412592618,0.980020794,-1.373433493,0.10590933,-2.346577791,1.386150247,-2.058507018,0.706908392
-0.312087662,-1.032147613,-0.753493579,1.783153264,-0.074916815,-0.614253223,0.110278095,0.621603471,0.100838868,-1.290131463,0.370568035,0.683498567,-1.594647204
2.126864946,0.000883419,0.84156173,0.704914157,1.049714222,1.251429364,1.581791335,-0.547580982,1.066663719,2.096639362,-0.410283364,-0.80809268,-0.443869406
-1.316846062,-0.651711052,-2.146932071,-0.948275048,-1.618931656,1.694021974,-1.31843068,-1.620879938,-1.528159424,-1.000619223,-1.70372416,-2.056019684,-0.443869406
-1.029579415,-0.769478647,-2.347027252,-0.302416254,-0.963610152,1.484132753,-1.31843068,-1.63325226,-1.528027571,-1.032091137,-1.70372416,-2.010936821,-0.443869406
-1.387340525,-0.160989988,-1.871515891,-1.016099491,-1.093669403,1.484132753,-1.31843068,-1.684803603,-1.528027571,-1.035199479,-1.70372416,-1.980006183,-0.443869406
-1.198151246,-0.295456182,-1.646313711,0.704119293,-1.787970786,2.478499553,-1.31843068,-1.620879938,-1.531350561,-1.657643996,-1.70372416,-2.024039544,-0.443869406
-0.924072893,-0.453024023,-1.871515891,2.331727122,-1.099522547,2.223308054,-1.31843068,-1.63325226,-1.531219596,-1.68911591,-1.70372416,-1.978956681,-0.443869406
-0.770772601,0.195264909,-1.39600453,0.268330317,-1.2436417,2.223308054,-1.31843068,-1.684803603,-1.531219596,-0.362303558,-1.70372416,-2.058507018,-0.443869406
-1.397588251,0.195264909,-1.871515891,0.185989317,-1.2436417,2.223308054,-1.31843068,-1.684803603,-1.531219596,-1.694944043,-1.70372416,-1.934749216,-0.443869406
-1.268645709,0.195264909,-1.39600453,0.062417163,-1.2436417,2.223308054,-1.31843068,-1.684803603,-1.531219596,-1.692224253,-1.70372416,-1.948026045,-0.443869406
-1.198151246,-0.651711052,-1.646313711,0.459135923,-1.787970786,1.164736008,-1.31843068,-1.620879938,-1.529792388,-1.067545607,-1.70372416,-2.058507018,-0.443869406
-0.402066263,-0.48134648,0.585166004,0.949633624,-0.243875007,2.498525315,-1.31843068,-0.522836338,-0.549778608,-2.757855937,-1.70372416,0.58751607,0.706908392
-0.924072893,-0.769478647,-1.871515891,2.097234878,-1.099522547,0.99134918,-1.31843068,-1.63325226,-1.529660536,-1.099017522,-1.70372416,-2.058149326,-0.443869406
-0.770772601,-0.160989988,-1.39600453,0.020949199,-1.2436417,0.99134918,-1.31843068,-1.684803603,-1.529660536,-0.348190607,-1.70372416,-2.058507018,-0.443869406
-1.397588251,-0.160989988,-1.871515891,0.10787536,-1.2436417,0.99134918,-1.31843068,-1.684803603,-1.529660536,-1.104845654,-1.70372416,-2.013941859,-0.443869406
-1.268645709,-0.160989988,-1.39600453,-0.135411926,-1.2436417,0.99134918,-1.31843068,-1.684803603,-1.529660536,-1.102125864,-1.70372416,-2.027218688,-0.443869406
-0.957836216,-0.572467844,-1.871515891,0.462373635,-1.592820782,2.498525315,-1.31843068,-1.620879938,-1.53393298,-1.792791911,-1.70372416,-1.978956681,-0.443869406
-0.735197209,-0.673365488,-2.075415163,2.064156315,-1.345916182,2.446600601,-1.31843068,-1.63325226,-1.53380231,-1.885815373,-1.70372416,-1.933873821,-0.443869406
1.402825944,-0.161515621,0.189160143,-1.897301823,-0.205611988,0.855047351,2.426814379,-0.213528281,1.030380184,0.239937376,-0.000428462,-0.198450983,-0.443869406
-1.20078477,-1.096838029,-0.298524309,1.673342569,-1.183215631,-0.753925948,0.326820653,-0.881633683,-0.498143017,-2.027748897,0.369161557,-0.419813741,-0.443869406
1.372109421,-0.351916967,0.433002369,0.495484343,-0.818793085,-0.838989705,2.426814379,0.014328654,0.987342465,-0.176091644,-0.003998124,0.09426234,-0.443869406
2.417245323,-0.703773932,2.217881813,0.198795227,-0.747013031,-0.591531316,2.426814379,0.374157026,0.58742375,-2.131815237,0.248937215,0.353673043,0.706908392
0.952115295,-0.417223579,0.315836369,0.947745561,-0.982041855,-0.591531316,2.426814379,0.101965936,0.986203215,-0.111863258,-0.082428206,0.047195918,-0.443869406
-0.280935021,-2.103854507,-0.801425124,-2.360503198,-0.604029872,1.573729755,0.216491984,-0.209404174,0.037904253,0.333035704,0.284084479,0.711616482,0.706908392
0.370333106,-2.353181014,0.189160143,-0.497428876,-1.921854824,-0.838989705,0.952579884,0.134958796,-0.462928334,-0.361287984,0.35597155,0.323686254,-0.443869406
0.273653865,-2.010887202,-0.496337035,-1.89214531,0.024151655,1.697913852,-0.785605171,-0.339313557,-0.46112714,-0.978051594,-1.70372416,0.632450973,0.706908392
-0.040363704,-2.103854507,-0.387159627,-1.125403665,-0.446031332,1.360936888,0.216491984,-0.247552167,0.03826454,0.531556446,0.102408095,0.362599261,0.706908392
-0.225176083,-2.103854507,-0.504325626,-1.098173882,-0.604029872,1.573729755,0.216491984,-0.209404174,0.037904253,0.337285381,0.270569901,0.685593895,0.706908392
0.114629232,-2.010887202,-0.603612398,-1.87467274,-0.103376549,1.893522182,-0.785605171,-0.301165564,-0.461435935,-1.140391381,-1.70372416,0.955445606,0.706908392
0.066650629,-2.010887202,-0.867616306,-2.549653846,-0.103376549,1.893522182,-0.785605171,-0.301165564,-0.461435935,-1.143749157,-1.70372416,0.981468193,0.706908392
-0.244315328,0.088945889,-0.015499947,0.936815843,0.379150978,1.289273828,-0.040675612,-0.081556844,1.078264696,0.939458952,0.53724986,0.631846885,-0.443869406
-0.783919165,0.668818613,-2.347027252,-0.805783836,-0.188706985,-1.859755701,-1.584843434,-0.937309133,-2.01245019,-1.498217816,-1.70372416,-1.172175119,-1.594647204
-0.783919165,0.668818613,-2.347027252,-0.805783836,-0.188706985,-1.859755701,-1.584843434,-0.937309133,-2.01245019,-1.498217816,-1.70372416,-1.172175119,-1.594647204
1.056043265,0.120565894,1.873231179,0.404092356,0.154913549,0.977929162,1.834664609,-0.054750146,0.664651349,1.61818098,0.726447067,0.500053512,-0.443869406
-0.00125316,-1.360580103,0.315836369,0.69621479,-1.024026752,-0.626693698,-0.705167902,-1.240431029,-0.011154487,-0.739999622,0.749486325,-2.058507018,-0.443869406
0.035020235,0.305414591,0.765479912,-0.689548841,0.797408534,-0.555443697,-0.30241132,0.399932697,0.041355109,0.407742273,0.575800924,0.951224923,0.706908392
0.078971475,0.011917701,0.981552275,0.852726687,0.053346001,-0.26333766,0.013633092,-0.170225153,0.199318116,-0.648182252,0.946375882,0.2690436,0.706908392
0.078971475,0.011917701,0.981552275,0.852726687,0.053346001,-0.26333766,0.013633092,-0.170225153,0.199318116,-0.648182252,0.946375882,0.2690436,0.706908392
-0.699748699,-2.513015176,-2.436423388,0.293551234,-2.866796663,-2.605313582,-1.584843434,-2.163200064,-2.137296479,-2.579386719,-1.70372416,-2.058507018,-1.594647204
-1.259018338,0.109696658,-0.298524309,-1.677114994,-1.04218764,0.92795016,0.675743748,-0.719762467,-0.051828395,-2.050095857,0.234810078,0.726909714,-0.443869406
-1.306676557,0.570433589,-0.163098673,-1.765367768,-0.789331026,1.371286573,0.675743748,-0.706359118,-0.05179308,-2.120667797,0.283517998,0.76317929,-0.443869406
-0.763316865,-0.58140874,-0.064572719,-1.868667925,-1.463382756,0.120468975,-0.316131775,-0.621814916,0.008679929,-1.759157826,0.316098543,0.712533601,-0.443869406
-0.604989282,-0.243365289,-0.298524309,-1.929321993,-0.837096784,0.278181851,-0.316131775,-0.634187238,0.008587292,-1.846579817,0.386047615,0.738895769,-0.443869406
-0.810975107,0.483482452,0.067048825,-1.69069553,-1.000044872,0.278181851,-0.316131775,-0.634187238,0.008587292,-1.855214086,0.417532125,0.757606893,-0.443869406
-0.810975107,0.109696658,0.067048825,-1.632355529,-0.93053453,0.045092385,-0.316131775,-0.634187238,0.008945713,-1.813189475,0.376533118,0.742351689,-0.443869406
0.220517637,-0.036115753,0.40751496,-2.175356481,-0.406840717,0.065892132,-0.316131775,-0.232086765,0.010843545,-1.417609949,0.37743857,0.703523468,-0.443869406
-0.858633326,1.031170494,0.189160143,-1.460272609,-0.677677913,0.540934629,-0.316131775,-0.680583446,0.008724657,-1.909245723,0.477966701,0.787424983,-0.443869406
-0.858633326,0.570433589,0.189160143,-1.703823413,-0.677677913,0.540934629,-0.316131775,-0.620783889,0.009016703,-1.883761416,0.453517939,0.778621265,-0.443869406
-1.319225061,-0.281819481,-0.248310309,-2.049088116,-1.233066006,-0.040234321,-0.316131775,-0.559953304,0.012368229,-1.759157826,0.504875646,0.781162284,-0.443869406
-1.319225061,0.031780228,-0.248310309,-1.873050761,-1.1546769,-0.244775725,-0.316131775,-0.559953304,0.011447218,-1.759157826,0.463052487,0.768553789,-0.443869406
-1.400042421,-1.132525985,-0.629099807,-1.857418653,-1.492655403,-0.439662317,-0.316131775,-0.53520866,0.01056783,-1.759157826,0.469690082,0.771907244,-0.443869406
0.600149434,-1.522924975,0.598099913,-1.795811866,-0.650811946,1.118034268,-0.316131775,-0.391895927,0.010971086,-1.209233977,0.390857172,0.701035525,-0.443869406
-0.04737208,-0.486700473,0.051071644,0.484596348,-0.46121124,-1.820768093,-0.936692959,-0.851733904,-1.020353319,1.60744567,-0.677806147,-0.595435311,-0.443869406
-1.431520733,-1.375353365,-1.169661122,1.890706868,-1.03321963,2.498525315,-1.584843434,-1.378588627,-1.923775666,-2.232613522,-1.70372416,-2.058507018,-1.594647204
-1.040333643,-1.295436925,-0.825390897,0.592136506,-1.303683462,-0.845120425,-1.229626429,-0.91875065,-0.905076216,-0.897257979,-1.70372416,-2.058507018,-1.594647204
-1.386680156,-0.531603636,-0.825390897,0.154910169,-0.94227997,-0.845120425,-1.229626429,-0.91875065,-0.905076216,-1.05588593,-1.70372416,-2.058507018,-1.594647204
-0.734571686,-0.331952245,-0.664477852,0.262503601,-0.54393219,-1.054193932,-1.229626429,-0.685738581,-0.904411699,-0.971133174,-1.70372416,-2.058507018,-1.594647204
